cohort,batch,i,minp_below_001
COAD,48,0,341
COAD,48,1,194
COAD,48,2,166
COAD,48,3,153
COAD,48,4,112
COAD,48,5,87
COAD,48,6,107
COAD,48,7,241
COAD,48,8,106
COAD,48,9,184
COAD,49,0,215
COAD,49,1,49
COAD,49,2,61
COAD,49,3,284
COAD,49,4,301
COAD,49,5,69
COAD,49,6,77
COAD,49,7,169
COAD,49,8,249
COAD,49,9,57
COAD,50,0,174
COAD,50,1,335
COAD,50,2,222
COAD,50,3,110
COAD,50,4,91
COAD,50,5,374
COAD,50,6,90
COAD,50,7,109
COAD,50,8,217
COAD,50,9,232
COAD,51,0,115
COAD,51,1,187
COAD,51,2,178
COAD,51,3,111
COAD,51,4,134
COAD,51,5,196
COAD,51,6,95
COAD,51,7,253
COAD,51,8,218
COAD,51,9,153
COAD,52,0,84
COAD,52,1,149
COAD,52,2,287
COAD,52,3,279
COAD,52,4,133
COAD,52,5,64
COAD,52,6,78
COAD,52,7,368
COAD,52,8,153
COAD,52,9,68
COAD,53,0,94
COAD,53,1,136
COAD,53,2,150
COAD,53,3,236
COAD,53,4,74
COAD,53,5,108
COAD,53,6,126
COAD,53,7,138
COAD,53,8,69
COAD,53,9,114
COAD,54,0,95
COAD,54,1,96
COAD,54,2,204
COAD,54,3,117
COAD,54,4,127
COAD,54,5,68
COAD,54,6,163
COAD,54,7,161
COAD,54,8,178
COAD,54,9,142
COAD,55,0,904
COAD,55,1,109
COAD,55,2,571
COAD,55,3,94
COAD,55,4,123
COAD,55,5,136
COAD,55,6,147
COAD,55,7,223
COAD,55,8,79
COAD,55,9,138
COAD,56,0,90
COAD,56,1,595
COAD,56,2,72
COAD,56,3,394
COAD,56,4,127
COAD,56,5,411
COAD,56,6,110
COAD,56,7,105
COAD,56,8,63
COAD,56,9,290
COAD,57,0,69
COAD,57,1,425
COAD,57,2,246
COAD,57,3,93
COAD,57,4,55
COAD,57,5,188
COAD,57,6,421
COAD,57,7,305
COAD,57,8,93
COAD,57,9,156
COAD,58,0,150
COAD,58,1,144
COAD,58,2,359
COAD,58,3,142
COAD,58,4,284
COAD,58,5,161
COAD,58,6,144
COAD,58,7,325
COAD,58,8,142
COAD,58,9,307
COAD,59,0,182
COAD,59,1,132
COAD,59,2,297
COAD,59,3,133
COAD,59,4,90
COAD,59,5,153
COAD,59,6,181
COAD,59,7,146
COAD,59,8,111
COAD,59,9,141
COAD,60,0,64
COAD,60,1,108
COAD,60,2,187
COAD,60,3,245
COAD,60,4,323
COAD,60,5,142
COAD,60,6,46
COAD,60,7,267
COAD,60,8,82
COAD,60,9,182
COAD,61,0,128
COAD,61,1,476
COAD,61,2,65
COAD,61,3,160
COAD,61,4,210
COAD,61,5,163
COAD,61,6,123
COAD,61,7,374
COAD,61,8,227
COAD,61,9,123
COAD,62,0,84
COAD,62,1,271
COAD,62,2,135
COAD,62,3,127
COAD,62,4,144
COAD,62,5,52
COAD,62,6,95
COAD,62,7,1055
COAD,62,8,366
COAD,62,9,391
COAD,63,0,119
COAD,63,1,106
COAD,63,2,209
COAD,63,3,195
COAD,63,4,113
COAD,63,5,169
COAD,63,6,52
COAD,63,7,430
COAD,63,8,190
COAD,63,9,538
COAD,64,0,239
COAD,64,1,208
COAD,64,2,84
COAD,64,3,334
COAD,64,4,62
COAD,64,5,51
COAD,64,6,93
COAD,64,7,742
COAD,64,8,70
COAD,64,9,111
COAD,65,0,224
COAD,65,1,84
COAD,65,2,316
COAD,65,3,198
COAD,65,4,220
COAD,65,5,153
COAD,65,6,134
COAD,65,7,267
COAD,65,8,190
COAD,65,9,89
COAD,66,0,139
COAD,66,1,172
COAD,66,2,126
COAD,66,3,72
COAD,66,4,258
COAD,66,5,150
COAD,66,6,280
COAD,66,7,128
COAD,66,8,336
COAD,66,9,305
COAD,67,0,896
COAD,67,1,159
COAD,67,2,72
COAD,67,3,235
COAD,67,4,173
COAD,67,5,111
COAD,67,6,297
COAD,67,7,174
COAD,67,8,127
COAD,67,9,83
COAD,68,0,393
COAD,68,1,62
COAD,68,2,172
COAD,68,3,192
COAD,68,4,201
COAD,68,5,160
COAD,68,6,103
COAD,68,7,188
COAD,68,8,243
COAD,68,9,79
COAD,69,0,214
COAD,69,1,153
COAD,69,2,335
COAD,69,3,195
COAD,69,4,393
COAD,69,5,111
COAD,69,6,97
COAD,69,7,166
COAD,69,8,106
COAD,69,9,56
COAD,70,0,73
COAD,70,1,404
COAD,70,2,128
COAD,70,3,195
COAD,70,4,290
COAD,70,5,71
COAD,70,6,86
COAD,70,7,226
COAD,70,8,87
COAD,70,9,43
COAD,71,0,156
COAD,71,1,377
COAD,71,2,148
COAD,71,3,182
COAD,71,4,113
COAD,71,5,127
COAD,71,6,249
COAD,71,7,215
COAD,71,8,202
COAD,71,9,285
COAD,72,0,180
COAD,72,1,114
COAD,72,2,148
COAD,72,3,421
COAD,72,4,77
COAD,72,5,82
COAD,72,6,152
COAD,72,7,81
COAD,72,8,100
COAD,72,9,86
COAD,73,0,706
COAD,73,1,296
COAD,73,2,128
COAD,73,3,78
COAD,73,4,172
COAD,73,5,44
COAD,73,6,134
COAD,73,7,128
COAD,73,8,130
COAD,73,9,880
COAD,74,0,163
COAD,74,1,103
COAD,74,2,175
COAD,74,3,103
COAD,74,4,261
COAD,74,5,568
COAD,74,6,113
COAD,74,7,218
COAD,74,8,145
COAD,74,9,115
COAD,75,0,141
COAD,75,1,77
COAD,75,2,214
COAD,75,3,437
COAD,75,4,79
COAD,75,5,156
COAD,75,6,229
COAD,75,7,83
COAD,75,8,335
COAD,75,9,82
COAD,76,0,367
COAD,76,1,397
COAD,76,2,270
COAD,76,3,97
COAD,76,4,188
COAD,76,5,185
COAD,76,6,356
COAD,76,7,120
COAD,76,8,44
COAD,76,9,228
COAD,77,0,51
COAD,77,1,179
COAD,77,2,173
COAD,77,3,281
COAD,77,4,412
COAD,77,5,121
COAD,77,6,144
COAD,77,7,276
COAD,77,8,244
COAD,77,9,333
COAD,78,0,227
COAD,78,1,95
COAD,78,2,100
COAD,78,3,203
COAD,78,4,97
COAD,78,5,98
COAD,78,6,402
COAD,78,7,94
COAD,78,8,327
COAD,78,9,546
COAD,79,0,133
COAD,79,1,129
COAD,79,2,58
COAD,79,3,67
COAD,79,4,286
COAD,79,5,118
COAD,79,6,430
COAD,79,7,84
COAD,79,8,73
COAD,79,9,484
COAD,80,0,155
COAD,80,1,121
COAD,80,2,544
COAD,80,3,167
COAD,80,4,650
COAD,80,5,265
COAD,80,6,166
COAD,80,7,263
COAD,80,8,173
COAD,80,9,106
COAD,81,0,108
COAD,81,1,118
COAD,81,2,323
COAD,81,3,177
COAD,81,4,104
COAD,81,5,76
COAD,81,6,245
COAD,81,7,73
COAD,81,8,52
COAD,81,9,101
COAD,82,0,55
COAD,82,1,141
COAD,82,2,121
COAD,82,3,101
COAD,82,4,117
COAD,82,5,99
COAD,82,6,73
COAD,82,7,81
COAD,82,8,287
COAD,82,9,302
COAD,83,0,96
COAD,83,1,113
COAD,83,2,166
COAD,83,3,73
COAD,83,4,99
COAD,83,5,195
COAD,83,6,495
COAD,83,7,204
COAD,83,8,101
COAD,83,9,214
COAD,84,0,175
COAD,84,1,215
COAD,84,2,39
COAD,84,3,224
COAD,84,4,400
COAD,84,5,103
COAD,84,6,223
COAD,84,7,152
COAD,84,8,189
COAD,84,9,114
COAD,85,0,104
COAD,85,1,170
COAD,85,2,139
COAD,85,3,120
COAD,85,4,739
COAD,85,5,203
COAD,85,6,102
COAD,85,7,82
COAD,85,8,82
COAD,85,9,305
COAD,86,0,400
COAD,86,1,107
COAD,86,2,197
COAD,86,3,191
COAD,86,4,129
COAD,86,5,412
COAD,86,6,217
COAD,86,7,1785
COAD,86,8,211
COAD,86,9,131
COAD,87,0,197
COAD,87,1,202
COAD,87,2,117
COAD,87,3,126
COAD,87,4,169
COAD,87,5,51
COAD,87,6,147
COAD,87,7,93
COAD,87,8,86
COAD,87,9,342
COAD,88,0,200
COAD,88,1,599
COAD,88,2,58
COAD,88,3,284
COAD,88,4,211
COAD,88,5,149
COAD,88,6,188
COAD,88,7,520
COAD,88,8,325
COAD,88,9,312
COAD,89,0,69
COAD,89,1,95
COAD,89,2,94
COAD,89,3,183
COAD,89,4,207
COAD,89,5,74
COAD,89,6,75
COAD,89,7,278
COAD,89,8,687
COAD,89,9,100
COAD,90,0,175
COAD,90,1,803
COAD,90,2,125
COAD,90,3,117
COAD,90,4,121
COAD,90,5,159
COAD,90,6,117
COAD,90,7,236
COAD,90,8,140
COAD,90,9,222
COAD,91,0,105
COAD,91,1,129
COAD,91,2,123
COAD,91,3,88
COAD,91,4,83
COAD,91,5,271
COAD,91,6,193
COAD,91,7,56
COAD,91,8,168
COAD,91,9,127
COAD,92,0,125
COAD,92,1,235
COAD,92,2,53
COAD,92,3,99
COAD,92,4,129
COAD,92,5,192
COAD,92,6,116
COAD,92,7,74
COAD,92,8,187
COAD,92,9,253
COAD,93,0,120
COAD,93,1,465
COAD,93,2,221
COAD,93,3,115
COAD,93,4,223
COAD,93,5,361
COAD,93,6,123
COAD,93,7,175
COAD,93,8,130
COAD,93,9,170
COAD,94,0,98
COAD,94,1,151
COAD,94,2,89
COAD,94,3,226
COAD,94,4,93
COAD,94,5,43
COAD,94,6,369
COAD,94,7,155
COAD,94,8,116
COAD,94,9,109
COAD,95,0,266
COAD,95,1,202
COAD,95,2,64
COAD,95,3,933
COAD,95,4,413
COAD,95,5,324
COAD,95,6,83
COAD,95,7,173
COAD,95,8,307
COAD,95,9,97
COAD,96,0,84
COAD,96,1,124
COAD,96,2,106
COAD,96,3,107
COAD,96,4,126
COAD,96,5,87
COAD,96,6,168
COAD,96,7,336
COAD,96,8,188
COAD,96,9,114
COAD,97,0,389
COAD,97,1,72
COAD,97,2,258
COAD,97,3,114
COAD,97,4,135
COAD,97,5,80
COAD,97,6,111
COAD,97,7,219
COAD,97,8,112
COAD,97,9,205
COAD,98,0,324
COAD,98,1,201
COAD,98,2,141
COAD,98,3,172
COAD,98,4,329
COAD,98,5,174
COAD,98,6,197
COAD,98,7,107
COAD,98,8,355
COAD,98,9,305
COAD,99,0,248
COAD,99,1,166
COAD,99,2,152
COAD,99,3,85
COAD,99,4,448
COAD,99,5,114
COAD,99,6,63
