cohort,batch,i,minp_below_001
STAD,49,4,348
STAD,49,5,321
STAD,49,6,65
STAD,49,7,212
STAD,49,8,90
STAD,49,9,168
STAD,50,0,54
STAD,50,1,309
STAD,50,2,126
STAD,50,3,216
STAD,50,4,116
STAD,50,5,786
STAD,50,6,351
STAD,50,7,295
STAD,50,8,489
STAD,50,9,103
STAD,51,0,736
STAD,51,1,457
STAD,51,2,792
STAD,51,3,344
STAD,51,4,201
STAD,51,5,948
STAD,51,6,203
STAD,51,7,269
STAD,51,8,233
STAD,51,9,176
STAD,52,0,138
STAD,52,1,62
STAD,52,2,77
STAD,52,3,242
STAD,52,4,263
STAD,52,5,104
STAD,52,6,74
STAD,52,7,649
STAD,52,8,168
STAD,52,9,705
STAD,53,0,126
STAD,53,1,237
STAD,53,2,221
STAD,53,3,371
STAD,53,4,172
STAD,53,5,350
STAD,53,6,348
STAD,53,7,117
STAD,53,8,315
STAD,53,9,584
STAD,54,0,449
STAD,54,1,257
STAD,54,2,101
STAD,54,3,123
STAD,54,4,108
STAD,54,5,65
STAD,54,6,254
STAD,54,7,68
STAD,54,8,442
STAD,54,9,179
STAD,55,0,59
STAD,55,1,142
STAD,55,2,116
STAD,55,3,477
STAD,55,4,98
STAD,55,5,123
STAD,55,6,101
STAD,55,7,151
STAD,55,8,60
STAD,55,9,75
STAD,56,0,209
STAD,56,1,56
STAD,56,2,140
STAD,56,3,267
STAD,56,4,250
STAD,56,5,52
STAD,56,6,95
STAD,56,7,135
STAD,56,8,407
STAD,56,9,153
STAD,57,0,103
STAD,57,1,195
STAD,57,2,683
STAD,57,3,95
STAD,57,4,175
STAD,57,5,216
STAD,57,6,76
STAD,57,7,306
STAD,57,8,244
STAD,57,9,123
STAD,58,0,128
STAD,58,1,253
STAD,58,2,199
STAD,58,3,222
STAD,58,4,244
STAD,58,5,237
STAD,58,6,246
STAD,58,7,80
STAD,58,8,368
STAD,58,9,81
STAD,59,0,280
STAD,59,1,161
STAD,59,2,143
STAD,59,3,108
STAD,59,4,675
