cohort,batch,i,minp_below_001
READ,106,7,218
READ,106,8,212
READ,106,9,104
READ,107,0,570
READ,107,1,283
READ,107,2,59
READ,107,3,182
READ,107,4,40
READ,107,5,125
READ,107,6,144
READ,107,7,108
READ,107,8,159
READ,107,9,81
READ,108,0,59
READ,108,1,189
READ,108,2,670
READ,108,3,139
READ,108,4,115
READ,108,5,148
READ,108,6,199
READ,108,7,318
READ,108,8,628
READ,108,9,232
READ,109,0,120
READ,109,1,88
READ,109,2,201
READ,109,3,70
READ,109,4,196
READ,109,5,98
READ,109,6,125
READ,109,7,82
READ,109,8,77
READ,109,9,226
READ,110,0,700
READ,110,1,90
READ,110,2,56
READ,110,3,82
READ,110,4,82
READ,110,5,201
READ,110,6,131
READ,110,7,123
READ,110,8,84
READ,110,9,199
READ,111,0,169
READ,111,1,214
READ,111,2,93
READ,111,3,628
READ,111,4,155
READ,111,5,787
READ,111,6,157
READ,111,7,245
READ,111,8,101
READ,111,9,136
READ,112,0,198
READ,112,1,78
READ,112,2,131
READ,112,3,167
READ,112,4,459
READ,112,5,39
READ,112,6,172
READ,112,7,131
READ,112,8,143
READ,112,9,139
READ,113,0,217
READ,113,1,811
READ,113,2,170
READ,113,3,82
READ,113,4,114
READ,113,5,59
READ,113,6,253
READ,113,7,284
READ,113,8,61
READ,113,9,62
READ,114,0,50
READ,114,1,145
READ,114,2,91
READ,114,3,157
READ,114,4,51
READ,114,5,72
READ,114,6,159
READ,114,7,149
READ,114,8,99
READ,114,9,106
READ,115,0,100
READ,115,1,263
READ,115,2,100
READ,115,3,71
READ,115,4,205
READ,115,5,112
READ,115,6,74
READ,115,7,197
READ,115,8,301
READ,115,9,133
READ,116,0,189
READ,116,1,139
READ,116,2,233
READ,116,3,278
READ,116,4,96
READ,116,5,91
READ,116,6,92
READ,116,7,132
READ,116,8,147
READ,116,9,251
READ,117,0,291
READ,117,1,89
READ,117,2,122
READ,117,3,463
READ,117,4,146
READ,117,5,98
READ,117,6,450
READ,117,7,152
READ,117,8,95
READ,117,9,76
