Gene,cox_beta,cox_se,cox_p,cox_p_wald,cox_p_score,cox_converged,cox_q,cox_direction,p_ours,minp_direction,p_hpa,p_cal,minp_q
ENSG00000182903,0.02662667561167381,0.11746461516082246,0.8199394799705307,0.8206739262604199,0.8206844654936811,True,0.927708436581322,1,0.0837584890450831,1,0.0952,0.4545063637340906,0.7106384772300626
ENSG00000169019,-0.04941294459718085,0.11741045973763067,0.6792204924070168,0.6738599369687889,0.6738932030578333,True,0.8645979150823851,-1,0.1237020436456646,-1,0.1025,0.588321029197427,0.7928641204597862
ENSG00000109171,0.31487687372419054,0.13811353806886248,0.01901833039373294,0.02261713452937921,0.023058146522392135,True,0.2140115456641554,1,0.0029159657791745,1,0.002249,0.0324974187564531,0.2699742606313587
ENSG00000131127,-0.021979674882279948,0.12412293201839955,0.8590227013019837,0.8594456394301067,0.8594484265379724,True,0.9447885123289538,-1,0.325056574087638,1,0.2981,0.935205161987095,0.969562638454922
ENSG00000145247,-0.16156001268733147,0.11807747847580137,0.19428076410095513,0.1712325033446777,0.17156908544189856,True,0.5178321358479151,-1,0.0929975918825406,-1,0.09913,0.4884537788655528,0.7339709999424887
ENSG00000163694,-0.017925054871506432,0.12022120587435592,0.8816957844043203,0.8814742462630061,0.8814785678429298,True,0.9542857051904368,-1,0.0819039737495841,1,0.09102,0.4474188814527963,0.7060423213542293
ENSG00000181826,-0.13678022643111334,0.13961367026576668,0.326567824354097,0.32723170212036434,0.32813445484207915,True,0.6404196749274987,-1,0.0338009857498866,-1,0.03207,0.2342794143014642,0.5406494822378061
ENSG00000157796,-0.12559498869686886,0.12931385114855617,0.3257467446951036,0.3314279942356272,0.3308862873959101,True,0.639616844164684,-1,0.0384738068508701,-1,0.0401,0.2592468518828703,0.5642426543303768
ENSG00000002587,0.22351213974248071,0.12401207440893763,0.07097751483011244,0.0714916530324771,0.0707651507809027,True,0.34374919953615396,1,0.0211267865499618,1,0.02384,0.1629945925135187,0.4709634590455356
ENSG00000250312,0.027586502455220006,0.118806866357319,0.816546370707586,0.8163856319950233,0.8163801504301251,True,0.9263260681302624,1,0.0645424604745237,1,0.0709,0.3785215536961158,0.6611503940836776
ENSG00000134852,0.07696935645974677,0.12188666243403425,0.5270639251572286,0.5277247548284872,0.5279668865383972,True,0.7808254758865897,1,0.0107366340946869,1,0.008588,0.0950947622630943,0.3868973326725404
ENSG00000087008,-0.061806063283144315,0.12240402242641506,0.6177671172431614,0.6136045579714668,0.6135454418772442,True,0.8324210078831192,-1,0.2690571401839555,1,0.2397,0.8803927990180025,0.9443941391625592
ENSG00000145241,-0.24968988543664491,0.12445315723352633,0.04324505358015958,0.04482466464593883,0.044812034911941426,True,0.28696421521045806,-1,0.0161424120651668,-1,0.02086,0.1315496711258222,0.4336819328406224
ENSG00000064042,0.2822732522296063,0.12328723900466126,0.0219321714116902,0.022046967183021498,0.021700173370548997,True,0.2241197133470589,1,0.0055248494858817,1,0.006897,0.0551073622315944,0.3189081433237011
ENSG00000157765,-0.020284452534447377,0.12802535116272096,0.8736914299480102,0.8741093830987345,0.8741024500067306,True,0.9513743211870839,-1,0.0026978586922433,-1,0.00164,0.0305499236251909,0.2667830476721219
ENSG00000173597,0.028228689598340746,0.12238911180040224,0.8191435154844842,0.817588999564008,0.817585848689243,True,0.9273885906156938,1,0.1726627043837232,-1,0.1821,0.7159557101107247,0.8634686601110886
ENSG00000198301,0.14427550742051584,0.14724367753245876,0.3057457816759021,0.32716422398776984,0.3279018014833806,True,0.6233162957026142,1,0.0632086631286489,1,0.05335,0.3729415676460809,0.656812683350666
ENSG00000138771,0.19816347721397148,0.12255993257958471,0.10782112264931666,0.10590634708028276,0.10522425466976443,True,0.40500543105154885,1,0.0643358155114953,1,0.05551,0.3777015557461106,0.660540388352608
ENSG00000145284,-0.13578115976944602,0.11892870635411727,0.26118664679262443,0.25357784674220935,0.2536540295265351,True,0.5830543873065998,-1,0.0247606134768844,-1,0.02673,0.1842620393449016,0.4935248320793926
ENSG00000109787,0.05882673019784084,0.1170629921267379,0.6098510282942529,0.6153003733876421,0.6155740899087989,True,0.8285659538242305,1,0.173671760779406,1,0.155,0.7182632043419891,0.8647426037036567
ENSG00000173040,0.10223074261997424,0.12141689901352831,0.40241471785476024,0.39979849385944133,0.39931356995990264,True,0.7033408220849858,1,0.0403771245238292,1,0.04305,0.2687593281016797,0.5728842718439701
ENSG00000189308,-0.060677871063542305,0.12103558641136905,0.6194388229708503,0.6161441245247297,0.6161592328794983,True,0.8330978328411853,-1,0.0332297711787411,-1,0.04358,0.2312819217951955,0.5374470162831322
ENSG00000168152,-0.20898793356415774,0.12329165309636185,0.09051814192762458,0.09006221762306776,0.0887161142159773,True,0.3796161238899631,-1,0.015440915872096,-1,0.01787,0.1270696823257942,0.4293725991348738
ENSG00000170502,0.19179552104623127,0.1294865158115459,0.12775396790925064,0.1385530931914108,0.14167660955026537,True,0.4330617678251181,1,0.0089183384835415,1,0.007945,0.0818922952692618,0.369630613726826
ENSG00000145246,0.03608761811647092,0.1247861771151247,0.7723666309429311,0.7724316696085606,0.7724089839778756,True,0.9092750573676824,1,0.2088189297232324,1,0.2295,0.7891755270611823,0.9012669096939178
ENSG00000153802,-0.04142280576941374,0.12567530150120834,0.7412330624999843,0.7417008612623588,0.7416462090615157,True,0.89630686556557,-1,0.1305561386904926,-1,0.1458,0.6085384786538034,0.8045984431114942
ENSG00000074211,0.14198732153275997,0.1239178025859575,0.2505092324304244,0.25187022256171376,0.25087890305102584,True,0.5723577015089614,1,0.0149637214908283,1,0.0185,0.1239746900632748,0.4253199809289975
ENSG00000163138,-0.00723101066989204,0.12878640944342873,0.9552473962170879,0.955224454094795,0.9552246344436839,True,0.9832763922996931,-1,0.1073485778386741,1,0.09939,0.5370611573471066,0.7631046653242971
ENSG00000171234,-0.10921344741123884,0.14192491075221497,0.41948505281090465,0.4415872263940579,0.44023292283753723,True,0.7160210121103328,-1,0.1341001853962228,-1,0.1572,0.618568453578866,0.8094123066451469
ENSG00000164038,0.02958994280157357,0.12143758930412493,0.8079794043405553,0.807491222493006,0.807479996867552,True,0.9232534385569724,1,0.1782723229950284,1,0.1614,0.728483178792053,0.8700410463877094
ENSG00000169116,-0.029073819959850686,0.12370286180408212,0.8136514915023776,0.8141858480308197,0.8141759235749686,True,0.9252128319412032,-1,0.1479309252032651,-1,0.1357,0.6559508601228496,0.8308159587523336
ENSG00000153064,-0.2355366272421254,0.13745616835639418,0.0765325744822739,0.08661326176655798,0.08514829269269278,True,0.3540248714722655,-1,1.1999978184899003e-05,-1,1.438e-05,0.0003449991375021,0.0780191231340103
ENSG00000138678,-0.20140107271837493,0.1283636356326465,0.10980811872323841,0.1166506103239938,0.11601353001434783,True,0.4075860321495729,-1,0.0153909665535517,-1,0.01142,0.1267396831507921,0.4289148566841669
ENSG00000174796,0.11995177275494354,0.12282503303890994,0.32760833693431873,0.32876380988465764,0.3293179651920566,True,0.6408575761607948,1,0.0651512776981032,1,0.07159,0.381121547196132,0.6630088800767444
ENSG00000145354,-0.24323145075072566,0.12336574412743542,0.05204403962941985,0.048652000051764545,0.04795437055583771,True,0.30458167815746223,-1,0.0073589299034509,-1,0.005444,0.0702348244129389,0.3491282138826866
